date,title,link,category,subcat,source,code
08/05/13,RBI to launch plastic currency notes soon,http://www.economictimes.indiatimes.com/news/economy/finance/rbi-to-launch-plastic-currency-notes-soon/articleshow/19956445.cms,miscellaneous,,economictimes,4
08/05/13,Islamic banking inconsistent with the regulatory set up in India  says RBI governor D Subbarao,http://www.economictimes.indiatimes.com/news/economy/policy/islamic-banking-inconsistent-with-the-regulatory-set-up-in-india-says-rbi-governor-d-subbarao/articleshow/19956195.cms,miscellaneous,,economictimes,4
08/05/13,Levy cheque return fee only if customers at fault: RBI to banks,http://www.economictimes.indiatimes.com/news/economy/finance/levy-cheque-return-fee-only-if-customers-at-fault-rbi-to-banks/articleshow/19955940.cms,miscellaneous,,economictimes,4
08/05/13,RBI panel proposes new bill payment system,http://www.indianexpress.com/news/rbi-panel-proposes-new-bill-payment-system/1112788/,business,,indianexpress,1
08/05/13,Developed & integrated financial markets important for monetary transmission  says RBI,http://www.economictimes.indiatimes.com/news/economy/finance/developed-integrated-financial-markets-important-for-monetary-transmission-says-rbi/articleshow/19955345.cms,miscellaneous,,economictimes,4
08/05/13,Responsibility to check money laundering rests with government: RBI,http://www.economictimes.indiatimes.com/news/economy/finance/responsibility-to-check-money-laundering-rests-with-government-rbi/articleshow/19955014.cms,miscellaneous,,economictimes,4
08/05/13,RBI panel moots India Bill Payment System,http://www.thehindu.com/todays-paper/tp-business/rbi-panel-moots-india-bill-payment-system/article4694089.ece,business,business,thehindu,1
07/05/13,RBI panel suggests setting up of common bill payment system,http://www.economictimes.indiatimes.com/news/economy/policy/rbi-panel-suggests-setting-up-of-common-bill-payment-system/articleshow/19937836.cms,miscellaneous,,economictimes,4
07/05/13,RBI clarifications on new bank licences shortly,http://www.economictimes.indiatimes.com/industry/banking/finance/banking/rbi-clarifications-on-new-bank-licences-shortly/articleshow/19930433.cms,miscellaneous,,economictimes,4
07/05/13,'RBI to use all options to manage liquidity',http://timesofindia.indiatimes.com//business/india-business/RBI-to-use-all-options-to-manage-liquidity/articleshow/19923758.cms,business,india-business,timesofindia,1
07/05/13,It is only KYC norm violation  says RBI,http://www.thehindu.com/todays-paper/tp-business/it-is-only-kyc-norm-violation-says-rbi/article4690763.ece,business,business,thehindu,1
07/05/13,RBI panel favours differential tax regime for exporters,http://www.thehindu.com/todays-paper/tp-business/rbi-panel-favours-differential-tax-regime-for-exporters/article4690769.ece,business,business,thehindu,1
07/05/13,RBI to use all means to manage liquidity: Subbarao,http://www.economictimes.indiatimes.com/news/economy/indicators/rbi-to-use-all-means-to-manage-liquidity-subbarao/articleshow/19922328.cms,miscellaneous,,economictimes,4
07/05/13,RBI needs to crack regulatory whip on banking frauds,http://timesofindia.indiatimes.com//business/india-business/RBI-needs-to-crack-regulatory-whip-on-banking-frauds/articleshow/19924166.cms,business,india-business,timesofindia,1
06/05/13,RBI committee favours differential tax regime for exporters,http://www.economictimes.indiatimes.com/news/economy/policy/rbi-committee-favours-differential-tax-regime-for-exporters/articleshow/19918243.cms,miscellaneous,,economictimes,4
06/05/13,RBI includes urban areas in lead bank scheme,http://www.indianexpress.com/news/rbi-includes-urban-areas-in-lead-bank-scheme/1112070/,business,latest news,indianexpress,1
06/05/13,RBI cautions banks on gold sales,http://timesofindia.indiatimes.com//business/india-business/RBI-cautions-banks-on-gold-sales/articleshow/19905651.cms,business,india-business,timesofindia,1
06/05/13,No housing price bubble building up in India: RBI,http://www.economictimes.indiatimes.com/articleshow/19914172.cms,miscellaneous,,economictimes,4
06/05/13,Liquidity squeeze is likely to be 'less uncomfortable': D Subbarao  RBI,http://www.economictimes.indiatimes.com/news/economy/indicators/liquidity-squeeze-is-likely-to-be-less-uncomfortable-d-subbarao-rbi/articleshow/19916234.cms,miscellaneous,,economictimes,4
05/05/13,RBI unlikely to cut interest rate on June 17: Experts,http://www.economictimes.indiatimes.com/news/economy/policy/rbi-unlikely-to-cut-interest-rate-on-june-17-experts/articleshow/19893076.cms,miscellaneous,,economictimes,4
05/05/13,RBI allows banks to front-load rural foray,http://www.economictimes.indiatimes.com/industry/banking/finance/banking/rbi-allows-banks-to-front-load-rural-foray/articleshow/19895256.cms,miscellaneous,,economictimes,4
05/05/13,RBI has left market at interesting juncture,http://www.economictimes.indiatimes.com/markets/analysis/rbi-has-left-market-at-interesting-juncture/articleshow/19884106.cms,miscellaneous,,economictimes,4
05/05/13,RBI extends lead bank scheme to urban areas in inclusion drive,http://www.economictimes.indiatimes.com/news/economy/policy/rbi-extends-lead-bank-scheme-to-urban-areas-in-inclusion-drive/articleshow/19893826.cms,miscellaneous,,economictimes,4
04/05/13,RBI cracks the whip over KYC lapses  to seek explanation from banks,http://www.economictimes.indiatimes.com/industry/banking/finance/banking/rbi-cracks-the-whip-over-kyc-lapses-to-seek-explanation-from-banks/articleshow/19861037.cms,miscellaneous,,economictimes,4
04/05/13,Nifty to consolidate after non-event RBI policy meet: Analysts,http://www.economictimes.indiatimes.com/markets/analysis/nifty-to-consolidate-after-non-event-rbi-policy-meet-analysts/articleshow/19863980.cms,miscellaneous,,economictimes,4
04/05/13,RBI takes a pricey call on growth   goes for a token rate cut of 25 bps,http://www.economictimes.indiatimes.com/news/economy/policy/rbi-takes-a-pricey-call-on-growth-goes-for-a-token-rate-cut-of-25-bps/articleshow/19873971.cms,miscellaneous,,economictimes,4
04/05/13,Home loan rates may drop on RBI signals,http://timesofindia.indiatimes.com//business/india-business/Home-loan-rates-may-drop-on-RBI-signals/articleshow/19875782.cms,business,india-business,timesofindia,1
04/05/13,Government differs with RBI  says there'll be room for more cuts,http://timesofindia.indiatimes.com//business/india-business/Government-differs-with-RBI-says-therell-be-room-for-more-cuts/articleshow/19875813.cms,business,india-business,timesofindia,1
04/05/13,Cautious RBI cuts repo by 25 bps  says littl,http://www.indianexpress.com/news/cautious-rbi-cuts-repo-by-25-bps-says-littl/1111298/,business,latest news,indianexpress,1
04/05/13,New bank licences to come under new RBI Governor,http://www.economictimes.indiatimes.com/industry/banking/finance/banking/new-bank-licences-to-come-under-new-rbi-governor/articleshow/19873943.cms,miscellaneous,,economictimes,4
04/05/13,RBI tightens gold import to help restrict speculation,http://www.economictimes.indiatimes.com/news/economy/policy/rbi-tightens-gold-import-to-help-restrict-speculation/articleshow/19873880.cms,miscellaneous,,economictimes,4
04/05/13,RBI asks banks to bring metropolitan areas under lead bank scheme,http://www.economictimes.indiatimes.com/industry/banking/finance/banking/rbi-asks-banks-to-bring-metropolitan-areas-under-lead-bank-scheme/articleshow/19873852.cms,miscellaneous,,economictimes,4
04/05/13,Activist Subba: RBI curbs on bank charges,http://timesofindia.indiatimes.com//business/india-business/Activist-Subba-RBI-curbs-on-bank-charges/articleshow/19875961.cms,business,india-business,timesofindia,1
04/05/13,RBI report on improving exporter-bank interface soon,http://www.thehindu.com/todays-paper/tp-miscellaneous/rbi-report-on-improving-exporterbank-interface-soon/article4682475.ece,miscellaneous,miscellaneous,thehindu,4
04/05/13,RBI puts onus on government for monetary easing in future,http://timesofindia.indiatimes.com//business/india-business/RBI-puts-onus-on-government-for-monetary-easing-in-future/articleshow/19875971.cms,business,india-business,timesofindia,1
04/05/13,Top ten rate sensitive stocks to buy post RBI policy review,http://www.economictimes.indiatimes.com/markets/stocks/stocks-in-news/top-ten-rate-sensitive-stocks-to-buy-post-rbi-policy-review/articleshow/19863531.cms,miscellaneous,,economictimes,4
04/05/13,RBI continuing with probe on ICICI Bank  HDF,http://www.indianexpress.com/news/rbi-continuing-with-probe-on-icici-bank-hdf/1111302/,business,,indianexpress,1
04/05/13,RBI tightens screws on gold loans,http://www.thehindu.com/todays-paper/tp-business/rbi-tightens-screws-on-gold-loans/article4682109.ece,business,business,thehindu,1
04/05/13,RBI policy fails to bring cheer,http://www.thehindu.com/todays-paper/rbi-policy-fails-to-bring-cheer/article4682133.ece,miscellaneous,front page,thehindu,4
04/05/13,Inflation indexed bonds may be issued in a month: RBI,http://www.economictimes.indiatimes.com/markets/bonds/inflation-indexed-bonds-may-be-issued-in-a-month-rbi/articleshow/19883660.cms,miscellaneous,,economictimes,4
04/05/13,Indian economy to grow 6% says Finance Ministry; RBI says 5.7%,http://www.economictimes.indiatimes.com/news/economy/indicators/indian-economy-to-grow-6-says-finance-ministry-rbi-says-5-7/articleshow/19874176.cms,miscellaneous,,economictimes,4
03/05/13,RBI remains hawkish  says 'space for action ,http://www.indianexpress.com/news/rbi-remains-hawkish-says-space-for-action-/1110907/,business,,indianexpress,1
03/05/13,RBI widens scope for PSL  steeply hikes cap on MSME credit,http://www.economictimes.indiatimes.com/news/economy/policy/rbi-widens-scope-for-psl-steeply-hikes-cap-on-msme-credit/articleshow/19861030.cms,miscellaneous,,economictimes,4
03/05/13,RBI's quarterly review of the economy: Points to ponder over,http://www.economictimes.indiatimes.com/news/economy/finance/rbis-quarterly-review-of-the-economy-points-to-ponder-over/articleshow/19848396.cms,miscellaneous,,economictimes,4
03/05/13,RBI slashes HTM bond limit in SLR to 23%,http://www.economictimes.indiatimes.com/markets/bonds/rbi-slashes-htm-bond-limit-in-slr-to-23/articleshow/19863415.cms,miscellaneous,,economictimes,4
03/05/13,Inflation to be about 5.5 per cent in FY'14: RBI,http://www.economictimes.indiatimes.com/news/economy/indicators/inflation-to-be-about-5-5-per-cent-in-fy14-rbi/articleshow/19863298.cms,miscellaneous,,economictimes,4
03/05/13,RBI: Wide variation in home loan rates being offered on the same day,http://www.economictimes.indiatimes.com/news/economy/indicators/rbi-wide-variation-in-home-loan-rates-being-offered-on-the-same-day/articleshow/19857720.cms,miscellaneous,,economictimes,4
03/05/13,RBI Governor D Subbarao defends holding CRR  says system has Rs 5 tn excess money,http://www.economictimes.indiatimes.com/news/economy/policy/rbi-governor-d-subbarao-defends-holding-crr-says-system-has-rs-5-tn-excess-money/articleshow/19869886.cms,miscellaneous,,economictimes,4
03/05/13,Rate sensitive stocks tank post RBI policy; SBI  PNB down 2%,http://www.economictimes.indiatimes.com/markets/stocks/stocks-in-news/rate-sensitive-stocks-tank-post-rbi-policy-sbi-pnb-down-2/articleshow/19857308.cms,miscellaneous,,economictimes,4
03/05/13,RBI monetary policy: Macro report tempers hopes of sharp rate cuts by citing low business,http://www.economictimes.indiatimes.com/news/economy/finance/rbi-monetary-policy-macro-report-tempers-hopes-of-sharp-rate-cuts-by-citing-low-business/articleshow/19847602.cms,miscellaneous,,economictimes,4
03/05/13,Nifty off day?s low as RBI cuts repo rate by 25 bps,http://www.economictimes.indiatimes.com/markets/stocks/market-news/nifty-off-days-low-as-rbi-cuts-repo-rate-by-25-bps/articleshow/19857174.cms,miscellaneous,,economictimes,4
03/05/13,Sensex falls after RBI cuts repo rate by 25 bps,http://www.economictimes.indiatimes.com/markets/stocks/market-news/sensex-falls-after-rbi-cuts-repo-rate-by-25-bps/articleshow/19857138.cms,miscellaneous,,economictimes,4
03/05/13,RBI's balancing act only gets tougher: Crisil,http://www.economictimes.indiatimes.com/markets/analysis/rbis-balancing-act-only-gets-tougher-crisil/articleshow/19862771.cms,miscellaneous,,economictimes,4
03/05/13,Banks will have to implement dynamic provisioning regime from June-end  says RBI,http://www.economictimes.indiatimes.com/industry/banking/finance/banking/banks-will-have-to-implement-dynamic-provisioning-regime-from-june-end-says-rbi/articleshow/19869254.cms,miscellaneous,,economictimes,4
03/05/13,Sensex ends 160 pts down after RBI policy meet,http://www.economictimes.indiatimes.com/markets/stocks/market-news/sensex-ends-160-pts-down-after-rbi-policy-meet/articleshow/19862763.cms,miscellaneous,,economictimes,4
03/05/13,10 year bond yield rise ahead of RBI policy,http://www.economictimes.indiatimes.com/markets/bonds/10-year-bond-yield-rise-ahead-of-rbi-policy/articleshow/19856919.cms,miscellaneous,,economictimes,4
03/05/13,RBI not getting carried away by expectations: V Vaidyanathan  Capital First,http://www.economictimes.indiatimes.com/opinion/interviews/rbi-not-getting-carried-away-by-expectations-v-vaidyanathan-capital-first/articleshow/19856901.cms,miscellaneous,,economictimes,4
03/05/13,Rupee falls sharply as RBI's hawkish tone hurts,http://www.economictimes.indiatimes.com/markets/forex/rupee-falls-sharply-as-rbis-hawkish-tone-hurts/articleshow/19855295.cms,miscellaneous,,economictimes,4
03/05/13,Very little space for easing: RBI,http://www.thehindu.com/todays-paper/tp-business/very-little-space-for-easing-rbi/article4678613.ece,business,business,thehindu,1
03/05/13,RBI asks NBFCs to give customers unique ID code,http://www.economictimes.indiatimes.com/industry/banking/finance/rbi-asks-nbfcs-to-give-customers-unique-id-code/articleshow/19869073.cms,miscellaneous,,economictimes,4
03/05/13,RBI frowns on variation in interest rates on retail,http://www.economictimes.indiatimes.com/industry/banking/finance/banking/rbi-frowns-on-variation-in-interest-rates-on-retail/articleshow/19869046.cms,miscellaneous,,economictimes,4
03/05/13,RBI cuts repo rate by 25 bps  CRR unchanged at 4%,http://www.economictimes.indiatimes.com/news/economy/policy/rbi-cuts-repo-rate-by-25-bps-crr-unchanged-at-4/articleshow/19856671.cms,miscellaneous,,economictimes,4
03/05/13,Tighter corporate debt recast norms soon  says RBI,http://www.economictimes.indiatimes.com/news/economy/finance/tighter-corporate-debt-recast-norms-soon-says-rbi/articleshow/19868980.cms,miscellaneous,,economictimes,4
03/05/13,Monetary transmission  a key concern for RBI,http://www.thehindu.com/todays-paper/tp-business/monetary-transmission-a-key-concern-for-rbi/article4678598.ece,business,business,thehindu,1
03/05/13,Sensex falls 119 points before RBI policy,http://www.economictimes.indiatimes.com/markets/stocks/market-news/sensex-falls-119-points-before-rbi-policy/articleshow/19856633.cms,miscellaneous,,economictimes,4
03/05/13,RBI's 5.7% growth forecast for 2013-14 pessimistic: Montek Singh Ahluwalia,http://www.economictimes.indiatimes.com/news/economy/policy/rbis-5-7-growth-forecast-for-2013-14-pessimistic-montek-singh-ahluwalia/articleshow/19859557.cms,miscellaneous,,economictimes,4
03/05/13,Sensex down 84 points ahead of RBI policy meet,http://timesofindia.indiatimes.com//business/india-business/Sensex-down-84-points-ahead-of-RBI-policy-meet/articleshow/19855280.cms,business,india-business,timesofindia,1
03/05/13,Current Account Deficit biggest risk to Indian economy: RBI,http://www.economictimes.indiatimes.com/news/economy/indicators/current-account-deficit-biggest-risk-to-indian-economy-rbi/articleshow/19862245.cms,miscellaneous,,economictimes,4
03/05/13,C Rangarajan supports 'hawkish' RBI rate cut,http://www.financialexpress.com/news/c-rangarajan-supports-hawkish-rbi-rate-cut/1111011,business,Economy,financialexpress,1
03/05/13,Is RBI 'informally' moving towards inflation targeting?,http://www.economictimes.indiatimes.com/opinion/comments-analysis/is-rbi-informally-moving-towards-inflation-targeting/articleshow/19859475.cms,miscellaneous,,economictimes,4
03/05/13,Brokerages views on RBI's annual monetary policy review,http://www.economictimes.indiatimes.com/markets/analysis/brokerages-views-on-rbis-annual-monetary-policy-review/articleshow/19856221.cms,miscellaneous,,economictimes,4
03/05/13,RBI got 3 complaints on black marketing of coins: Government,http://www.economictimes.indiatimes.com/news/politics-and-nation/rbi-got-3-complaints-on-black-marketing-of-coins-government/articleshow/19865220.cms,miscellaneous,,economictimes,4
03/05/13,RBI may ease norms for registering of firms by non-residents,http://www.economictimes.indiatimes.com/news/economy/policy/rbi-may-ease-norms-for-registering-of-firms-by-non-residents/articleshow/19865172.cms,miscellaneous,,economictimes,4
03/05/13,Final capital disclosure norms by May-end  says RBI,http://www.economictimes.indiatimes.com/news/economy/policy/final-capital-disclosure-norms-by-may-end-says-rbi/articleshow/19868015.cms,miscellaneous,,economictimes,4
03/05/13,Seven take-aways for common-man from RBI's monetary statement,http://www.economictimes.indiatimes.com/articleshow/19863977.cms,miscellaneous,,economictimes,4
03/05/13,RBI cuts interest rates by 25 bps  says litt,http://www.indianexpress.com/news/rbi-cuts-interest-rates-by-25-bps-says-litt/1110991/,business,latest news,indianexpress,1
03/05/13,Bolder interventions needed from RBI for economic growth: India Inc,http://www.economictimes.indiatimes.com/news/economy/policy/bolder-interventions-needed-from-rbi-for-economic-growth-india-inc/articleshow/19864633.cms,miscellaneous,,economictimes,4
03/05/13,More RBI rate cuts coming  says P. Chidambaram,http://www.financialexpress.com/news/more-rbi-rate-cuts-coming-says-p.-chidambaram/1111073,business,FE editor's picks,financialexpress,1
03/05/13,RBI allows Tata Comm subsidiary to set up white label ATMs,http://www.economictimes.indiatimes.com/industry/banking/finance/banking/rbi-allows-tata-comm-subsidiary-to-set-up-white-label-atms/articleshow/19871668.cms,miscellaneous,,economictimes,4
03/05/13,RBI pegs GDP growth under Finance Ministry's doom 'n gloom forecast,http://www.financialexpress.com/news/rbi-pegs-gdp-growth-under-finance-ministry-s-doom-n-gloom-forecast/1111045,business,FE editor's picks,financialexpress,1
03/05/13,RBI pegs 5.7 per cent growth for current fiscal,http://www.economictimes.indiatimes.com/news/economy/indicators/rbi-pegs-5-7-per-cent-growth-for-current-fiscal/articleshow/19861591.cms,miscellaneous,,economictimes,4
03/05/13,Money laundering case: Compliance of KYC norms must  says RBI on Cobrapost expose,http://www.financialexpress.com/news/money-laundering-case-compliance-of-kyc-norms-must-says-rbi-on-cobrapost-expose/1111044,business,FE editor's picks,financialexpress,1
03/05/13,BSE Sensex declines 160 points on RBI's 'hawkish' policy stance,http://www.financialexpress.com/news/bse-sensex-declines-160-points-on-rbis-hawkish-policy-stance/1111043,business,FE editor's picks,financialexpress,1
03/05/13,Banks  realty  auto decline ahead of RBI policy meet,http://www.economictimes.indiatimes.com/markets/stocks/market-news/banks-realty-auto-decline-ahead-of-rbi-policy-meet/articleshow/19855669.cms,miscellaneous,,economictimes,4
03/05/13,CAD biggest risk to Indian economy  cautions RBI,http://www.financialexpress.com/news/cad-biggest-risk-to-indian-economy-cautions-rbi/1111037,business,FE editor's picks,financialexpress,1
03/05/13,No loan against gold coins weighing above 50 grams  proposes RBI,http://www.economictimes.indiatimes.com/wealth/loan-centre/home-loans/home-loans-news/no-loan-against-gold-coins-weighing-above-50-grams-proposes-rbi/articleshow/19858658.cms,miscellaneous,,economictimes,4
03/05/13,Loans to get cheaper as RBI cuts key policy rates,http://timesofindia.indiatimes.com//business/india-business/Loans-to-get-cheaper-as-RBI-cuts-key-policy-rates/articleshow/19858108.cms,business,india-business,timesofindia,1
03/05/13,RBI has taken an appropriate stance: Dr C Rangarajan,http://www.economictimes.indiatimes.com/opinion/interviews/rbi-has-taken-an-appropriate-stance-dr-c-rangarajan/articleshow/19858610.cms,miscellaneous,,economictimes,4
03/05/13,RBI policy will be neutral-to-negative for markets,http://www.economictimes.indiatimes.com/markets/analysis/rbi-policy-will-be-neutral-to-negative-for-markets/articleshow/19867278.cms,miscellaneous,,economictimes,4
03/05/13,No clean-chit to ICICI HDFC Axis;show-cause notices on way: RBI,http://www.economictimes.indiatimes.com/industry/banking/finance/banking/no-clean-chit-to-icicihdfcaxisshow-cause-notices-on-way-rbi/articleshow/19867350.cms,miscellaneous,,economictimes,4
03/05/13,Sensex opens in red; RBI policy meeting eyed,http://www.economictimes.indiatimes.com/markets/stocks/market-news/sensex-opens-in-red-rbi-policy-meeting-eyed/articleshow/19855081.cms,miscellaneous,,economictimes,4
03/05/13,Hawkish RBI cuts interest rate by just 0.25%,http://www.financialexpress.com/news/hawkish-rbi-cuts-interest-rate-by-just-0.25-/1110989,business,business,financialexpress,1
03/05/13,RBI surprises with hawkish tone,http://timesofindia.indiatimes.com//business/india-business/RBI-surprises-with-hawkish-tone/articleshow/19846358.cms,business,india-business,timesofindia,1
03/05/13,Sensex declines 160 points on RBI's 'hawkish' policy stance,http://www.economictimes.indiatimes.com/markets/stocks/market-news/sensex-declines-160-points-on-rbis-hawkish-policy-stance/articleshow/19864022.cms,miscellaneous,,economictimes,4
03/05/13,RBI to ask banks to hold Aadhaar `melas',http://www.economictimes.indiatimes.com/industry/banking/finance/banking/rbi-to-ask-banks-to-hold-aadhaar-melas/articleshow/19870613.cms,miscellaneous,,economictimes,4
02/05/13,Economic growth to remain 'below potential' at 6% in FY14: RBI,http://www.economictimes.indiatimes.com/news/economy/indicators/economic-growth-to-remain-below-potential-at-6-in-fy14-rbi/articleshow/19835991.cms,miscellaneous,,economictimes,4
02/05/13,Household savings slip to 22.3% in 2011-12: RBI,http://www.economictimes.indiatimes.com/news/economy/indicators/household-savings-slip-to-22-3-in-2011-12-rbi/articleshow/19841183.cms,miscellaneous,,economictimes,4
02/05/13,Household savings slip to 22.3 pc in 2011-12: RBI,http://www.financialexpress.com/news/household-savings-slip-to-22.3-pc-in-201112-rbi/1110686,business,BANKING & FINANCE,financialexpress,1
02/05/13,RBI has room for policy rate cut: ICICI Bank's Chanda Kochhar,http://www.financialexpress.com/news/rbi-has-room-for-policy-rate-cut-icici-bank-s-chanda-kochhar/1110546,business,business,financialexpress,1
02/05/13,Expect a 25 bps rate cut by RBI tomorrow: Govind Agarwal  Market Expert,http://www.economictimes.indiatimes.com/markets/analysis/expect-a-25-bps-rate-cut-by-rbi-tomorrow-govind-agarwal-market-expert/articleshow/19835660.cms,miscellaneous,,economictimes,4
02/05/13,Indian factory output growth weakest in over 4 years  RBI rate cut seen: survey,http://www.financialexpress.com/news/indian-factory-output-growth-weakest-in-over-4-years-rbi-rate-cut-seen-survey/1110487,business,business,financialexpress,1
02/05/13,Sensex hits three-month high ahead of RBI meet  rises 232 points,http://www.economictimes.indiatimes.com/markets/stocks/market-news/sensex-hits-three-month-high-ahead-of-rbi-meet-rises-232-points/articleshow/19835458.cms,miscellaneous,,economictimes,4
02/05/13,BSE Sensex  NSE Nifty soar to 3-month high on RBI rate cut hopes,http://www.financialexpress.com/news/bse-sensex-nse-nifty-soar-to-3month-high-on-rbi-rate-cut-hopes/1110562,business,business,financialexpress,1
02/05/13,Expect RBI to cut repo rate by 25 bps on May 3: Rajeev Malik  CLSA,http://www.economictimes.indiatimes.com/opinion/interviews/expect-rbi-to-cut-repo-rate-by-25-bps-on-may-3-rajeev-malik-clsa/articleshow/19832486.cms,miscellaneous,,economictimes,4
02/05/13,RBI shows concern over high overseas debt for financing current account deficit,http://www.economictimes.indiatimes.com/news/economy/indicators/rbi-shows-concern-over-high-overseas-debt-for-financing-current-account-deficit/articleshow/19839163.cms,miscellaneous,,economictimes,4
02/05/13,RBI policy: Nifty is suggesting something positive  says Sandeep Wagle,http://www.economictimes.indiatimes.com/markets/analysis/rbi-policy-nifty-is-suggesting-something-positive-says-sandeep-wagle/articleshow/19834386.cms,miscellaneous,,economictimes,4
02/05/13,Rupee off 2-month highs on US dollar short-covering; RBI policy in focus,http://www.economictimes.indiatimes.com/markets/forex/rupee-off-2-month-highs-on-us-dollar-short-covering-rbi-policy-in-focus/articleshow/19836654.cms,miscellaneous,,economictimes,4
02/05/13,RBI highlights five risks to economic growth in FY14,http://www.economictimes.indiatimes.com/articleshow/19837092.cms,miscellaneous,,economictimes,4
02/05/13,Inflation seen range-bound this fiscal  says RBI,http://www.economictimes.indiatimes.com/news/economy/indicators/inflation-seen-range-bound-this-fiscal-says-rbi/articleshow/19842384.cms,miscellaneous,,economictimes,4
02/05/13,RBI policy: Not expecting news that can pump Nifty 100 points up  says Ashwani Gujral,http://www.economictimes.indiatimes.com/markets/analysis/rbi-policy-not-expecting-news-that-can-pump-nifty-100-points-up-says-ashwani-gujral/articleshow/19834216.cms,miscellaneous,,economictimes,4
02/05/13,Current account deficit to be around 5 per cent in FY13: RBI,http://www.economictimes.indiatimes.com/news/economy/indicators/current-account-deficit-to-be-around-5-per-cent-in-fy13-rbi/articleshow/19838898.cms,miscellaneous,,economictimes,4
02/05/13,Normal monsoon can boost sagging consumption growth: RBI,http://www.economictimes.indiatimes.com/news/economy/agriculture/normal-monsoon-can-boost-sagging-consumption-growth-rbi/articleshow/19842226.cms,miscellaneous,,economictimes,4
02/05/13,Nifty ends near 6 000 ahead of RBI policy meet,http://www.economictimes.indiatimes.com/markets/stocks/market-news/nifty-ends-near-6000-ahead-of-rbi-policy-meet/articleshow/19834111.cms,miscellaneous,,economictimes,4
02/05/13,Scope for rate cut  monetary easing limited  says RBI,http://www.economictimes.indiatimes.com/news/economy/indicators/scope-for-rate-cut-monetary-easing-limited-says-rbi/articleshow/19839286.cms,miscellaneous,,economictimes,4
02/05/13,Room for policy rate cut by RBI  says Chanda Kochhar,http://www.economictimes.indiatimes.com/news/economy/policy/room-for-policy-rate-cut-by-rbi-says-chanda-kochhar/articleshow/19833925.cms,miscellaneous,,economictimes,4
02/05/13,Coal price hike would be necessary in view of imports: RBI,http://www.economictimes.indiatimes.com/industry/indl-goods/svs/metals-mining/coal-price-hike-would-be-necessary-in-view-of-imports-rbi/articleshow/19841286.cms,miscellaneous,,economictimes,4
01/05/13,Falling commodities give RBI room to cut rates  say analysts,http://www.economictimes.indiatimes.com/news/economy/indicators/falling-commodities-give-rbi-room-to-cut-rates-say-analysts/articleshow/19821823.cms,miscellaneous,,economictimes,4
01/05/13,India Inc expects RBI to cut interest rate,http://www.economictimes.indiatimes.com/news/economy/policy/india-inc-expects-rbi-to-cut-interest-rate/articleshow/19818842.cms,miscellaneous,,economictimes,4
30/04/13,Lower inflation will help RBI consider rate ,http://www.indianexpress.com/news/lower-inflation-will-help-rbi-consider-rate-/1109688/,business,latest news,indianexpress,1
30/04/13,Lower inflation will help RBI consider rate cut: Arvind Mayaram,http://www.economictimes.indiatimes.com/news/economy/indicators/lower-inflation-will-help-rbi-consider-rate-cut-arvind-mayaram/articleshow/19800428.cms,miscellaneous,,economictimes,4
30/04/13,RBS survey sees RBI cutting lending rate by 0.25 pc on Friday,http://www.economictimes.indiatimes.com/news/economy/indicators/rbs-survey-sees-rbi-cutting-lending-rate-by-0-25-pc-on-friday/articleshow/19803767.cms,miscellaneous,,economictimes,4
30/04/13,Expect 25 bps rate cut by RBI in May policy: P Phani Sekhar  Angel Broking,http://www.economictimes.indiatimes.com/opinion/interviews/expect-25-bps-rate-cut-by-rbi-in-may-policy-p-phani-sekhar-angel-broking/articleshow/19801106.cms,miscellaneous,,economictimes,4
29/04/13,Economists see 25 bps rate cut by RBI,http://www.economictimes.indiatimes.com/news/economy/policy/economists-see-25-bps-rate-cut-by-rbi/articleshow/19774316.cms,miscellaneous,,economictimes,4
29/04/13,New bank licences: RBI should not insist on 25% of bank's branches in rural areas,http://www.economictimes.indiatimes.com/opinion/editorial/new-bank-licences-rbi-should-not-insist-on-25-of-banks-branches-in-rural-areas/articleshow/19774549.cms,miscellaneous,,economictimes,4
29/04/13,RBI policy  earnings to drive markets: Experts,http://timesofindia.indiatimes.com//business/india-business/RBI-policy-earnings-to-drive-markets-Experts/articleshow/19772467.cms,business,india-business,timesofindia,1
29/04/13,RBI may cut rates as gold falls  oil slips,http://www.financialexpress.com/news/rbi-may-cut-rates-as-gold-falls-oil-slips/1109119,business,business,financialexpress,1
29/04/13,Briefly Business: Banks under RBI scanner fo,http://www.indianexpress.com/news/briefly-business-banks-under-rbi-scanner-fo/1108948/,business,,indianexpress,1
29/04/13,Markets to consolidate ahead of RBI policy,http://www.economictimes.indiatimes.com/markets/stocks/market-news/markets-to-consolidate-ahead-of-rbi-policy/articleshow/19773552.cms,miscellaneous,,economictimes,4
29/04/13,RBI scanner on banks  selling gold products,http://www.financialexpress.com/news/rbi-scanner-on-banks-selling-gold-products/1108865,business,business,financialexpress,1
28/04/13,Banks under RBI scanner for sale of gold investment products,http://www.economictimes.indiatimes.com/industry/banking/finance/banking/banks-under-rbi-scanner-for-sale-of-gold-investment-products/articleshow/19765583.cms,miscellaneous,,economictimes,4
28/04/13,Nifty may test 5 700 mark in coming week; ECB  RBI policies eyed,http://www.economictimes.indiatimes.com/markets/analysis/nifty-may-test-5700-mark-in-coming-week-ecb-rbi-policies-eyed/articleshow/19765086.cms,miscellaneous,,economictimes,4
